n_linea,ctexto1,ctexto2,distancia,texto1,texto2
281,99,99,0,hipoteca sólo podrá ser rescindida o impugnada al amparo de lo previsto en el artículo 71 de la ley,hipoteca sólo podrá ser rescindida o impugnada al amparo de lo previsto en el artículo 71 de la ley
282,100,100,0,"22/2003, de 9 de julio, concursal, en su redacción vigente (la “ley concursal” sor la administración","22/2003, de 9 de julio, concursal, en su redacción vigente (la “ley concursal” sor la administración"
283,60,60,0,"concursal, que tendrá que demostrar la existencia de fraude.","concursal, que tendrá que demostrar la existencia de fraude."
284,98,98,0,"asimismo, en el supuesto de que se declare el concurso de alguna entidad cedente conforme a la ley","asimismo, en el supuesto de que se declare el concurso de alguna entidad cedente conforme a la ley"
285,97,97,0,"concursal, el fondo, actuando a través de la sociedad gestora, tendrá derecho de separación sobre","concursal, el fondo, actuando a través de la sociedad gestora, tendrá derecho de separación sobre"
286,95,95,0,"las participaciones hipotecarias y los certificados de transmisión de hipoteca, en los términos","las participaciones hipotecarias y los certificados de transmisión de hipoteca, en los términos"
287,97,97,0,"previstos en los artículos 80 y 81 de la ley concursal. además, el fondo, actuando a través de su","previstos en los artículos 80 y 81 de la ley concursal. además, el fondo, actuando a través de su"
288,95,95,0,"sociedad gestora, tendrá derecho a obtener de la entidad cedente en concurso las cantidades que","sociedad gestora, tendrá derecho a obtener de la entidad cedente en concurso las cantidades que"
289,99,99,0,resulten de las participaciones hipotecarias y los certificados de transmisión de hipoteca desde la,resulten de las participaciones hipotecarias y los certificados de transmisión de hipoteca desde la
290,96,96,0,"fecha de la declaración de concurso, ya que dichas cantidades se considerarán como propiedad del","fecha de la declaración de concurso, ya que dichas cantidades se considerarán como propiedad del"
291,95,95,0,"fondo, a través de su sociedad gestora, y, por lo tanto, deberán ser transmitidas a la sociedad","fondo, a través de su sociedad gestora, y, por lo tanto, deberán ser transmitidas a la sociedad"
292,95,95,0,gestora en representación del fondo. este derecho de separación no se extendería necesariamente,gestora en representación del fondo. este derecho de separación no se extendería necesariamente
293,99,99,0,al dinero que la entidad cedente en concurso hubiera recibido y mantuviera por cuenta del fondo con,al dinero que la entidad cedente en concurso hubiera recibido y mantuviera por cuenta del fondo con
294,95,95,0,"anterioridad a esa fecha, ya que éste podría quedar afecto a las resultas del concurso, dada la","anterioridad a esa fecha, ya que éste podría quedar afecto a las resultas del concurso, dada la"
295,33,33,0,esencial fungibilidad del dinero.,esencial fungibilidad del dinero.
296,96,96,0,"en caso de concurso de la sociedad gestora, ésta deberá ser sustituida por otra sociedad gestora","en caso de concurso de la sociedad gestora, ésta deberá ser sustituida por otra sociedad gestora"
297,67,67,0,conforme a lo previsto en el artículo 19 del real decreto 926/1998.,conforme a lo previsto en el artículo 19 del real decreto 926/1998.
298,93,93,0,"sin perjuicio de todo lo anterior, en cualquier caso el concurso de cualquiera de los sujetos","sin perjuicio de todo lo anterior, en cualquier caso el concurso de cualquiera de los sujetos"
299,102,102,0,"intervinientes (sea cualquiera de las entidades cedentes, la sociedad gestora o cualquier otra entidad","intervinientes (sea cualquiera de las entidades cedentes, la sociedad gestora o cualquier otra entidad"
300,82,82,0,contraparte del fondo) podría afectar a sus relaciones contractuales con el fondo.,contraparte del fondo) podría afectar a sus relaciones contractuales con el fondo.
301,33,33,0,riesgos derivados de los valores.,riesgos derivados de los valores.
302,12,12,0,a) liquidez.,a) liquidez.
303,95,95,0,"no obstante lo anterior, si los bonos fueran enajenados posteriormente en el mercado, no existe","no obstante lo anterior, si los bonos fueran enajenados posteriormente en el mercado, no existe"
304,99,99,0,garantía de que llegue a producirse en el mercado una negociación de los bonos con una frecuencia o,garantía de que llegue a producirse en el mercado una negociación de los bonos con una frecuencia o
305,15,15,0,volumen mínimo.,volumen mínimo.
306,92,92,0,"asimismo, no existe el compromiso de que alguna entidad vaya a intervenir en la contratación","asimismo, no existe el compromiso de que alguna entidad vaya a intervenir en la contratación"
307,81,81,0,"secundaria, dando liquidez a los bonos mediante el ofrecimiento de contrapartida.","secundaria, dando liquidez a los bonos mediante el ofrecimiento de contrapartida."
308,93,93,0,"además, en ningún caso el fondo podrá recomprar los bonos a los titulares de éstos, aunque sí","además, en ningún caso el fondo podrá recomprar los bonos a los titulares de éstos, aunque sí"
309,98,98,0,podrán ser amortizados anticipadamente en su totalidad en el caso de la liquidación anticipada del,podrán ser amortizados anticipadamente en su totalidad en el caso de la liquidación anticipada del
310,83,83,0,"fondo, en los términos establecidos en el apartado 4.4.3 del documento de registro.","fondo, en los términos establecidos en el apartado 4.4.3 del documento de registro."
311,26,26,0,b) rendimiento y duración.,b) rendimiento y duración.
312,99,99,0,el cálculo del rendimiento (tasa interna de rentabilidad) de los bonos que se recoge en el apartado,el cálculo del rendimiento (tasa interna de rentabilidad) de los bonos que se recoge en el apartado
313,102,102,0,"4.10 de la nota de valores está sujeto, entre otras, a hipótesis de tasas de amortización anticipada y","4.10 de la nota de valores está sujeto, entre otras, a hipótesis de tasas de amortización anticipada y"
314,99,99,0,"de morosidad de los préstamos hipotecarios que pueden no cumplirse, así como a los tipos de interés","de morosidad de los préstamos hipotecarios que pueden no cumplirse, así como a los tipos de interés"
315,75,75,0,"futuros del mercado, dado el carácter variable del tipo de interés nominal.","futuros del mercado, dado el carácter variable del tipo de interés nominal."
316,102,102,0,el cálculo de la vida media y de la duración de los bonos que se recoge en el apartado 4.10 de la nota,el cálculo de la vida media y de la duración de los bonos que se recoge en el apartado 4.10 de la nota
317,96,96,0,"de valores está sujeto al cumplimiento de la amortización de los préstamos hipotecarios y, entre","de valores está sujeto al cumplimiento de la amortización de los préstamos hipotecarios y, entre"
318,95,95,0,"otras, a hipótesis de tasas de amortización anticipada (tacp) de los préstamos hipotecarios que","otras, a hipótesis de tasas de amortización anticipada (tacp) de los préstamos hipotecarios que"
319,92,92,0,pueden no cumplirse. el comportamiento de la amortización de los préstamos hipotecarios está,pueden no cumplirse. el comportamiento de la amortización de los préstamos hipotecarios está
320,95,95,0,influido por una variedad de factores económicos y sociales tales como los tipos de interés del,influido por una variedad de factores económicos y sociales tales como los tipos de interés del
321,97,97,0,"mercado, la situación económica de los deudores y el nivel general de la actividad económica, que","mercado, la situación económica de los deudores y el nivel general de la actividad económica, que"
322,26,26,0,impiden su previsibilidad.,impiden su previsibilidad.
323,23,23,0,c) intereses de demora.,c) intereses de demora.
324,102,102,0,en ningún caso la existencia de retrasos en el pago de los intereses o en el reembolso del principal a,en ningún caso la existencia de retrasos en el pago de los intereses o en el reembolso del principal a
325,83,83,0,los titulares de los bonos dará lugar al devengo de intereses de demora a su favor.,los titulares de los bonos dará lugar al devengo de intereses de demora a su favor.
326,29,29,0,d) calificación de los bonos.,d) calificación de los bonos.
327,99,99,0,el riesgo crediticio de los bonos emitidos con cargo al fondo ha sido objeto de evaluación por dbrs,el riesgo crediticio de los bonos emitidos con cargo al fondo ha sido objeto de evaluación por dbrs
328,79,79,0,"ratings limited y fitch ratings españa, s.a.u. (las “agencias de calificación”.","ratings limited y fitch ratings españa, s.a.u. (las “agencias de calificación”."
329,95,95,0,"las calificaciones finales asignadas pueden ser revisadas, suspendidas o retiradas en cualquier","las calificaciones finales asignadas pueden ser revisadas, suspendidas o retiradas en cualquier"
330,92,92,0,momento por las agencias de calificación a la vista de cualquier información que llegue a su,momento por las agencias de calificación a la vista de cualquier información que llegue a su
331,13,13,0,conocimiento.,conocimiento.
332,98,98,0,"estas calificaciones no constituyen y no podrían en modo alguno interpretarse como una invitación,","estas calificaciones no constituyen y no podrían en modo alguno interpretarse como una invitación,"
333,103,103,0,recomendación o incitación dirigida a los inversores para que lleven a cabo cualquier tipo de operación,recomendación o incitación dirigida a los inversores para que lleven a cabo cualquier tipo de operación
334,86,86,0,"sobre los bonos y, en particular, a adquirir, conservar, gravar o vender dichos bonos.","sobre los bonos y, en particular, a adquirir, conservar, gravar o vender dichos bonos."
335,41,41,0,e) no confirmación de las calificaciones.,e) no confirmación de las calificaciones.
336,103,103,0,la no confirmación antes de las 13:00 horas (hora cet) del día 4 de julio de 2014 de las calificaciones,la no confirmación antes de las 13:00 horas (hora cet) del día 4 de julio de 2014 de las calificaciones
337,95,95,0,provisionales otorgadas a los bonos por las agencias de calificación constituirá un supuesto de,provisionales otorgadas a los bonos por las agencias de calificación constituirá un supuesto de
