n_linea,ctexto1,ctexto2,distancia,texto1,texto2
250,102,102,0,hubieran transcurrido cuatro meses desde que tuvo lugar el evento determinante de la sustitución y no ,hubieran transcurrido cuatro meses desde que tuvo lugar el evento determinante de la sustitución y no 
251,90,90,0,"se hubiera encontrado una nueva sociedad gestora dispuesta a encargarse de la gestión, se ","se hubiera encontrado una nueva sociedad gestora dispuesta a encargarse de la gestión, se "
252,101,101,0,procederá a la liquidación anticipada del Fondo y a la amortización anticipada de los Bonos emitidos ,procederá a la liquidación anticipada del Fondo y a la amortización anticipada de los Bonos emitidos 
253,96,96,0,"con cargo al mismo, de acuerdo con lo previsto en la Escritura de Constitución y en el presente ","con cargo al mismo, de acuerdo con lo previsto en la Escritura de Constitución y en el presente "
254,9,9,0,Folleto. ,Folleto. 
255,27,27,0,c) Limitación de acciones. ,c) Limitación de acciones. 
256,95,95,0,Los titulares de los Bonos y los restantes acreedores del Fondo no dispondrán de acción alguna ,Los titulares de los Bonos y los restantes acreedores del Fondo no dispondrán de acción alguna 
257,98,98,0,contra los Deudores de los Préstamos Hipotecarios que hayan incumplido sus obligaciones de pago o ,contra los Deudores de los Préstamos Hipotecarios que hayan incumplido sus obligaciones de pago o 
258,95,95,0,"contra las Entidades Cedentes, siendo la Sociedad Gestora, como representante del Fondo, quien ","contra las Entidades Cedentes, siendo la Sociedad Gestora, como representante del Fondo, quien "
259,24,24,0,ostentará dicha acción. ,ostentará dicha acción. 
260,102,102,0,Los titulares de los Bonos y los restantes acreedores del Fondo no dispondrán de acción alguna frente ,Los titulares de los Bonos y los restantes acreedores del Fondo no dispondrán de acción alguna frente 
261,97,97,0,"al Fondo ni frente a la Sociedad Gestora, en caso de impago de cantidades adeudadas por el Fondo ","al Fondo ni frente a la Sociedad Gestora, en caso de impago de cantidades adeudadas por el Fondo "
262,100,100,0,"que sea consecuencia de la existencia de morosidad o, en su caso, de amortización anticipada de los ","que sea consecuencia de la existencia de morosidad o, en su caso, de amortización anticipada de los "
263,98,98,0,"Préstamos Hipotecarios, del incumplimiento de las Entidades Cedentes de sus obligaciones o de las ","Préstamos Hipotecarios, del incumplimiento de las Entidades Cedentes de sus obligaciones o de las "
264,101,101,0,"contrapartes de las operaciones contratadas en nombre y por cuenta del Fondo, o por insuficiencia de ","contrapartes de las operaciones contratadas en nombre y por cuenta del Fondo, o por insuficiencia de "
265,92,92,0,las operaciones financieras de protección para atender el servicio financiero de los Bonos. ,las operaciones financieras de protección para atender el servicio financiero de los Bonos. 
266,101,101,0,Los titulares de los Bonos y los restantes acreedores del Fondo no tendrán acción contra la Sociedad ,Los titulares de los Bonos y los restantes acreedores del Fondo no tendrán acción contra la Sociedad 
267,101,101,0,"Gestora, sino por incumplimiento de sus funciones o inobservancia de lo dispuesto en la Escritura de ","Gestora, sino por incumplimiento de sus funciones o inobservancia de lo dispuesto en la Escritura de "
268,99,99,0,Constitución y en el presente Folleto. Dichas acciones deberán resolverse en el juicio declarativo ,Constitución y en el presente Folleto. Dichas acciones deberán resolverse en el juicio declarativo 
269,63,63,0,ordinario que corresponda según la cuantía de la reclamación.  ,ordinario que corresponda según la cuantía de la reclamación.  
270,39,39,0,d) Aplicabilidad de la Ley Concursal.  ,d) Aplicabilidad de la Ley Concursal.  
271,81,81,0,"Tanto CAJA RURAL DE ARAGÓN, S.C.C., CAJA RURAL DE GRANADA, S.C.C., CAJA RURAL DE ","Tanto CAJA RURAL DE ARAGÓN, S.C.C., CAJA RURAL DE GRANADA, S.C.C., CAJA RURAL DE "
272,80,80,0,"NAVARRA, S.C.C. y CAJA RURAL DE TERUEL, S.C.C. las “Entidades Cedentes” como la ","NAVARRA, S.C.C. y CAJA RURAL DE TERUEL, S.C.C. las “Entidades Cedentes” como la "
273,62,62,0,Sociedad Gestora del Fondo pueden ser declarados en concurso. ,Sociedad Gestora del Fondo pueden ser declarados en concurso. 
274,99,99,0,"En virtud de la Disposición Adicional 5ª de la Ley 3/1994, de 14 de abril, por la que se adapta la ","En virtud de la Disposición Adicional 5ª de la Ley 3/1994, de 14 de abril, por la que se adapta la "
275,95,95,0,legislación española en materia de Entidades de Crédito a la Segunda Directiva de Coordinación ,legislación española en materia de Entidades de Crédito a la Segunda Directiva de Coordinación 
276,103,103,0,"Bancaria y se introducen otras modificaciones relativas al sistema financiero, en su redacción vigente ","Bancaria y se introducen otras modificaciones relativas al sistema financiero, en su redacción vigente "
277,92,92,0,la “Ley 3/1994” la cesión al )ondo de los derechos de crédito de los 3réstamos +iSotecarios ,la “Ley 3/1994” la cesión al )ondo de los derechos de crédito de los 3réstamos +iSotecarios 
278,96,96,0,mediante la emisión de las Participaciones Hipotecarias y de los Certificados de Transmisión de ,mediante la emisión de las Participaciones Hipotecarias y de los Certificados de Transmisión de 
279,100,100,0,Hipoteca sólo podrá ser rescindida o impugnada al amparo de lo previsto en el artículo 71 de la Ley ,Hipoteca sólo podrá ser rescindida o impugnada al amparo de lo previsto en el artículo 71 de la Ley 
280,101,101,0,"22/2003, de 9 de julio, Concursal, en su redacción vigente (la “Ley Concursal” Sor la administración ","22/2003, de 9 de julio, Concursal, en su redacción vigente (la “Ley Concursal” Sor la administración "
281,61,61,0,"concursal, que tendrá que demostrar la existencia de fraude. ","concursal, que tendrá que demostrar la existencia de fraude. "
282,99,99,0,"Asimismo, en el supuesto de que se declare el concurso de alguna Entidad Cedente conforme a la Ley ","Asimismo, en el supuesto de que se declare el concurso de alguna Entidad Cedente conforme a la Ley "
283,98,98,0,"Concursal, el Fondo, actuando a través de la Sociedad Gestora, tendrá derecho de separación sobre ","Concursal, el Fondo, actuando a través de la Sociedad Gestora, tendrá derecho de separación sobre "
284,96,96,0,"las Participaciones Hipotecarias y los Certificados de Transmisión de Hipoteca, en los términos ","las Participaciones Hipotecarias y los Certificados de Transmisión de Hipoteca, en los términos "
285,98,98,0,"previstos en los artículos 80 y 81 de la Ley Concursal. Además, el Fondo, actuando a través de su ","previstos en los artículos 80 y 81 de la Ley Concursal. Además, el Fondo, actuando a través de su "
286,96,96,0,"Sociedad Gestora, tendrá derecho a obtener de la Entidad Cedente en concurso las cantidades que ","Sociedad Gestora, tendrá derecho a obtener de la Entidad Cedente en concurso las cantidades que "
287,100,100,0,resulten de las Participaciones Hipotecarias y los Certificados de Transmisión de Hipoteca desde la ,resulten de las Participaciones Hipotecarias y los Certificados de Transmisión de Hipoteca desde la 
288,97,97,0,"fecha de la declaración de concurso, ya que dichas cantidades se considerarán como propiedad del ","fecha de la declaración de concurso, ya que dichas cantidades se considerarán como propiedad del "
289,96,96,0,"Fondo, a través de su Sociedad Gestora, y, por lo tanto, deberán ser transmitidas a la Sociedad ","Fondo, a través de su Sociedad Gestora, y, por lo tanto, deberán ser transmitidas a la Sociedad "
290,96,96,0,Gestora en representación del Fondo. Este derecho de separación no se extendería necesariamente ,Gestora en representación del Fondo. Este derecho de separación no se extendería necesariamente 
291,100,100,0,al dinero que la Entidad Cedente en concurso hubiera recibido y mantuviera por cuenta del Fondo con ,al dinero que la Entidad Cedente en concurso hubiera recibido y mantuviera por cuenta del Fondo con 
292,96,96,0,"anterioridad a esa fecha, ya que éste podría quedar afecto a las resultas del concurso, dada la ","anterioridad a esa fecha, ya que éste podría quedar afecto a las resultas del concurso, dada la "
293,34,34,0,esencial fungibilidad del dinero. ,esencial fungibilidad del dinero. 
294,97,97,0,"En caso de concurso de la Sociedad Gestora, ésta deberá ser sustituida por otra sociedad gestora ","En caso de concurso de la Sociedad Gestora, ésta deberá ser sustituida por otra sociedad gestora "
295,68,68,0,conforme a lo previsto en el artículo 19 del Real Decreto 926/1998. ,conforme a lo previsto en el artículo 19 del Real Decreto 926/1998. 
296,94,94,0,"Sin perjuicio de todo lo anterior, en cualquier caso el concurso de cualquiera de los sujetos ","Sin perjuicio de todo lo anterior, en cualquier caso el concurso de cualquiera de los sujetos "
297,103,103,0,"intervinientes (sea cualquiera de las Entidades Cedentes, la Sociedad Gestora o cualquier otra entidad ","intervinientes (sea cualquiera de las Entidades Cedentes, la Sociedad Gestora o cualquier otra entidad "
298,83,83,0,contraparte del Fondo) podría afectar a sus relaciones contractuales con el Fondo. ,contraparte del Fondo) podría afectar a sus relaciones contractuales con el Fondo. 
299,34,34,0,RIESGOS DERIVADOS DE LOS VALORES. ,RIESGOS DERIVADOS DE LOS VALORES. 
300,13,13,0,a) Liquidez. ,a) Liquidez. 
301,96,96,0,"No obstante lo anterior, si los Bonos fueran enajenados posteriormente en el mercado, no existe ","No obstante lo anterior, si los Bonos fueran enajenados posteriormente en el mercado, no existe "
302,100,100,0,garantía de que llegue a producirse en el mercado una negociación de los Bonos con una frecuencia o ,garantía de que llegue a producirse en el mercado una negociación de los Bonos con una frecuencia o 
303,16,16,0,volumen mínimo. ,volumen mínimo. 
304,93,93,0,"Asimismo, no existe el compromiso de que alguna entidad vaya a intervenir en la contratación ","Asimismo, no existe el compromiso de que alguna entidad vaya a intervenir en la contratación "
305,82,82,0,"secundaria, dando liquidez a los Bonos mediante el ofrecimiento de contrapartida. ","secundaria, dando liquidez a los Bonos mediante el ofrecimiento de contrapartida. "
306,94,94,0,"Además, en ningún caso el Fondo podrá recomprar los Bonos a los titulares de éstos, aunque sí ","Además, en ningún caso el Fondo podrá recomprar los Bonos a los titulares de éstos, aunque sí "
307,99,99,0,podrán ser amortizados anticipadamente en su totalidad en el caso de la Liquidación Anticipada del ,podrán ser amortizados anticipadamente en su totalidad en el caso de la Liquidación Anticipada del 
308,84,84,0,"Fondo, en los términos establecidos en el apartado 4.4.3 del Documento de Registro. ","Fondo, en los términos establecidos en el apartado 4.4.3 del Documento de Registro. "
309,27,27,0,b) Rendimiento y duración. ,b) Rendimiento y duración. 
310,100,100,0,El cálculo del rendimiento (tasa interna de rentabilidad) de los Bonos que se recoge en el apartado ,El cálculo del rendimiento (tasa interna de rentabilidad) de los Bonos que se recoge en el apartado 
311,103,103,0,"4.10 de la Nota de Valores está sujeto, entre otras, a hipótesis de tasas de amortización anticipada y ","4.10 de la Nota de Valores está sujeto, entre otras, a hipótesis de tasas de amortización anticipada y "
312,100,100,0,"de morosidad de los Préstamos Hipotecarios que pueden no cumplirse, así como a los tipos de interés ","de morosidad de los Préstamos Hipotecarios que pueden no cumplirse, así como a los tipos de interés "
313,76,76,0,"futuros del mercado, dado el carácter variable del Tipo de Interés Nominal. ","futuros del mercado, dado el carácter variable del Tipo de Interés Nominal. "
314,103,103,0,El cálculo de la vida media y de la duración de los Bonos que se recoge en el apartado 4.10 de la Nota ,El cálculo de la vida media y de la duración de los Bonos que se recoge en el apartado 4.10 de la Nota 
315,97,97,0,"de Valores está sujeto al cumplimiento de la amortización de los Préstamos Hipotecarios y, entre ","de Valores está sujeto al cumplimiento de la amortización de los Préstamos Hipotecarios y, entre "
316,96,96,0,"otras, a hipótesis de tasas de amortización anticipada (TACP) de los Préstamos Hipotecarios que ","otras, a hipótesis de tasas de amortización anticipada (TACP) de los Préstamos Hipotecarios que "
317,93,93,0,pueden no cumplirse. El comportamiento de la amortización de los Préstamos Hipotecarios está ,pueden no cumplirse. El comportamiento de la amortización de los Préstamos Hipotecarios está 
318,96,96,0,influido por una variedad de factores económicos y sociales tales como los tipos de interés del ,influido por una variedad de factores económicos y sociales tales como los tipos de interés del 
319,98,98,0,"mercado, la situación económica de los Deudores y el nivel general de la actividad económica, que ","mercado, la situación económica de los Deudores y el nivel general de la actividad económica, que "
320,27,27,0,impiden su previsibilidad. ,impiden su previsibilidad. 
321,24,24,0,c) Intereses de demora. ,c) Intereses de demora. 
322,103,103,0,En ningún caso la existencia de retrasos en el pago de los intereses o en el reembolso del principal a ,En ningún caso la existencia de retrasos en el pago de los intereses o en el reembolso del principal a 
323,84,84,0,los titulares de los Bonos dará lugar al devengo de intereses de demora a su favor. ,los titulares de los Bonos dará lugar al devengo de intereses de demora a su favor. 
324,30,30,0,d) Calificación de los Bonos. ,d) Calificación de los Bonos. 
325,100,100,0,El riesgo crediticio de los Bonos emitidos con cargo al Fondo ha sido objeto de evaluación por DBRS ,El riesgo crediticio de los Bonos emitidos con cargo al Fondo ha sido objeto de evaluación por DBRS 
326,80,80,0,"Ratings Limited y Fitch Ratings España, S.A.U. (las “Agencias de Calificación”. ","Ratings Limited y Fitch Ratings España, S.A.U. (las “Agencias de Calificación”. "
327,96,96,0,"Las calificaciones finales asignadas pueden ser revisadas, suspendidas o retiradas en cualquier ","Las calificaciones finales asignadas pueden ser revisadas, suspendidas o retiradas en cualquier "
328,93,93,0,momento por las Agencias de Calificación a la vista de cualquier información que llegue a su ,momento por las Agencias de Calificación a la vista de cualquier información que llegue a su 
329,14,14,0,conocimiento. ,conocimiento. 
330,99,99,0,"Estas calificaciones no constituyen y no podrían en modo alguno interpretarse como una invitación, ","Estas calificaciones no constituyen y no podrían en modo alguno interpretarse como una invitación, "
331,104,104,0,recomendación o incitación dirigida a los inversores para que lleven a cabo cualquier tipo de operación ,recomendación o incitación dirigida a los inversores para que lleven a cabo cualquier tipo de operación 
